symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h,news_score_30m_news,news_count_30m_news,news_score_120m_news,news_count_120m_news,news_score_1440m_news,news_count_1440m_news,news_burst_zscore_news,news_pos_neg_ratio_news,news_conflict_score_news,news_risk_level_news,news_event_risk_news,news_gate_pass_news,news_reason_codes_news,timestamp_utc_news,news_latest_headlines_news,news_latest_providers_news,news_last_available_at_utc_news
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,127.7300033569336,124.88184808012323,-0.022298247881912,-2.84815527681036,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,127.7300033569336,-0.0571909086087344,-0.022298247881912,0.0125944128449103,yahoo_latest,baseline_momentum_quantile,4.849918687336166,0.187468156255827,-0.0790915200625577,-0.127050321464877,0.0394795648915654,-0.0157385055182603,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.0697853214536448,67.52968036529681,0.0580153698587815,Short,0.32487964797990937,-0.32487964797990937,0.020298247881912,2.59269527009649,0.002,0.0697853214536447,0.0580153698587815,0.8839692602824369,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,,2026-02-08 01:00:00+00:00,,,
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,279.79,282.2358630707878,0.0087417815890051,2.445863070787766,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,279.79,-0.0274807030184643,0.0087417815890051,0.0449642661964746,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.043868835571956,0.021468441391155,0.088515573186404,0.0721701886092798,-0.0122970976677323,-0.0163383290928434,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4107636160600.001,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.072444969214939,82.52968036529681,0.7488940767051186,Long,0.219769037785005,0.219769037785005,0.0067417815890051,1.8862830707877372,0.002,0.0724449692149389,0.7488940767051186,0.4977881534102373,0.8252968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.6199951171875,223.49331103842025,0.0084528289978624,1.8733159212327168,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,221.6199951171875,-0.0228392881653924,0.0084528289978624,0.0397449461611174,yahoo_latest,baseline_momentum_quantile,5.400964181475815,0.0931336824243829,-0.0631552358623344,0.0039410877335788,-0.0207728547471659,-0.0141144627091551,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0625842343265098,67.52968036529681,0.7420409587674176,Long,0.18669157802593891,0.18669157802593891,0.006452828997862399,1.4300759309983109,0.002,0.06258423432650981,0.7420409587674176,0.4840819175348352,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.93,115.8089973091037,-0.0262423500453737,-3.1210026908963044,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,118.93,-0.0744534620735862,-0.0262423500453737,0.0219687619828386,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.016561423403505,0.1176470588235294,-0.0214832550518129,-0.1512815660939637,0.0459834951357635,-0.0217458582089216,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73207332481.08,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,12.0,16.529680365296812,20.0,16.0,64.52968036529681,64.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0964222240564249,64.52968036529681,0.0362534514061955,Short,0.27746399041209685,-0.27746399041209685,0.0242423500453737,2.8831426908962943,0.002,0.09642222405642481,0.0362534514061955,0.927493097187609,0.6452968036529682,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.27999877929688,113.35380471721425,0.0095636440113264,1.0738059379173706,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,112.27999877929688,-0.0451740834747071,0.0095636440113264,0.0643013714973601,yahoo_latest,baseline_momentum_quantile,4.720995740621727,0.1992583240491441,-0.1557260384873938,-0.096701560557934,-0.0377079662304091,-0.0246897200772577,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1094754549720672,67.52968036529681,0.7677153561056727,Long,0.15627514168823206,0.15627514168823206,0.0075636440113263995,0.8492459403587642,0.002,0.10947545497206719,0.7677153561056727,0.5354307122113453,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,97.16,96.4426529969114,-0.0073831515344646,-0.7173470030885909,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,97.16,-0.0418785856216502,-0.0073831515344646,0.0271122825527208,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.27519205058653,0.6944444444444444,0.0907050029745044,0.0703977884252911,0.0296613769377409,-0.0155593344969137,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,34880440000.0,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,6.0,16.529680365296812,20.0,16.0,58.52968036529681,58.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0689908681743711,58.52968036529681,0.2843686008483055,Short,0.13809183246598833,-0.13809183246598833,0.0053831515344646,0.5230270030885805,0.002,0.068990868174371,0.2843686008483055,0.431262798303389,0.5852968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,231.07229614257807,225.2222993083083,-0.0253167382326967,-5.849996834269831,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,231.07229614257807,-0.094413328051248,-0.0253167382326967,0.0437798515858545,yahoo_latest,baseline_momentum_quantile,5.442730631870992,0.407840973246559,-0.0543001571341803,-0.1652012054443891,0.0437728037288401,-0.0311663552592388,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1381931796371025,67.52968036529681,0.0405201365624985,Short,0.2334448060427397,-0.2334448060427397,0.0233167382326967,5.387852241984664,0.002,0.13819317963710248,0.0405201365624985,0.918959726875003,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,259.235,249.48048672536376,-0.0376280721146305,-9.754513274636253,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,259.235,-0.0871725895915717,-0.0376280721146305,0.0119164453623105,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.39062147308323,0.1091703056768559,-0.2620633122511298,-0.1631336067932113,0.0727181615217962,-0.0223472972673297,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,106415967500.0,1255.0,0.0449010654490106,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,18.0,16.529680365296812,20.0,16.0,70.52968036529681,70.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0990890349538822,70.52968036529681,0.0089820098683857,Short,0.3164025536154625,-0.3164025536154625,0.035628072114630496,9.236043274636238,0.002,0.0990890349538822,0.0089820098683857,0.9820359802632286,0.7052968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,336.32,345.1319093794566,0.02620096746984,8.811909379456608,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,336.32,-0.0135985682378854,0.02620096746984,0.0660005031775654,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.82517632711932,0.2057613168724279,0.3916498111987654,0.1354107458432021,-0.0495568741787044,-0.0179517755113104,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,164335569070.4,1255.0,0.0449010654490106,2026-02-11 17:30:27 UTC,True,True,True,True,True,True,True,True,24.0,16.529680365296812,20.0,16.0,76.52968036529681,76.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0795990714154508,76.52968036529681,0.9635653804543348,Long,0.362895996137034,0.362895996137034,0.024200967469839997,8.139269379456588,0.002,0.07959907141545079,0.9635653804543348,0.9271307609086696,0.7652968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.5999984741211,70.87957502198478,0.0183847209183412,1.2795765478636838,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,69.5999984741211,-0.0155416697943567,0.0183847209183412,0.0523111116310391,yahoo_latest,baseline_momentum_quantile,4.242764545416827,0.0,0.1774657038648801,0.0981381713660931,-0.0335610671092183,-0.0153026646957879,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:30:27 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0678527814253959,67.52968036529681,0.9087187395500594,Long,0.3042678653081456,0.3042678653081456,0.0163847209183412,1.1403765509154475,0.002,0.0678527814253958,0.9087187395500594,0.8174374791001189,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
