symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,127.7300033569336,124.88184808012323,-0.022298247881912037,-2.8481552768103597,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,127.7300033569336,-0.05719090860873446,-0.022298247881912037,0.012594412844910384,yahoo_latest,baseline_momentum_quantile,4.849918687336166,0.187468156255827,-0.07909152006255771,-0.12705032146487705,0.039479564891565455,-0.01573850551826032,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.06978532145364484,67.52968036529681,0.058015369858781585,Short,0.3248796479799091,-0.3248796479799091,0.020298247881912035,2.5926952700964945,0.002,0.06978532145364484,0.058015369858781585,0.8839692602824368,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,279.79,282.2358630707878,0.008741781589005182,2.445863070787766,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,279.79,-0.027480703018464316,0.008741781589005182,0.04496426619647468,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.043868835571953,0.021468441391155002,0.08851557318640402,0.07217018860927982,-0.012297097667732348,-0.01633832909284343,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4107636160600.0005,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.072444969214939,82.52968036529681,0.7488940767051186,Long,0.21976903778500484,0.21976903778500484,0.006741781589005182,1.88628307078776,0.002,0.072444969214939,0.7488940767051186,0.4977881534102373,0.8252968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.6199951171875,223.49331103842022,0.008452828997862483,1.8733159212327166,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,221.6199951171875,-0.022839288165392456,0.008452828997862483,0.03974494616111742,yahoo_latest,baseline_momentum_quantile,5.400964181475815,0.0931336824243829,-0.0631552358623344,0.003941087733578819,-0.020772854747165947,-0.014114462709155116,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06258423432650988,67.52968036529681,0.7420409587674176,Long,0.1866915780259388,0.1866915780259388,0.006452828997862483,1.4300759309983293,0.002,0.06258423432650988,0.7420409587674176,0.4840819175348352,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.93,115.8089973091037,-0.026242350045373786,-3.1210026908963044,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,118.93,-0.07445346207358625,-0.026242350045373786,0.021968761982838668,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.016561423403505,0.11764705882352941,-0.02148325505181292,-0.1512815660939637,0.0459834951357635,-0.021745858208921613,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73207332481.08,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,12.0,16.529680365296812,20.0,16.0,64.52968036529681,64.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09642222405642492,64.52968036529681,0.036253451406195514,Short,0.27746399041209674,-0.27746399041209674,0.024242350045373784,2.8831426908963045,0.002,0.09642222405642492,0.036253451406195514,0.927493097187609,0.6452968036529682,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.27999877929688,113.35380471721425,0.009563644011326478,1.0738059379173706,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,112.27999877929688,-0.04517408347470713,0.009563644011326478,0.0643013714973601,yahoo_latest,baseline_momentum_quantile,4.720995740621727,0.19925832404914415,-0.15572603848739386,-0.096701560557934,-0.03770796623040917,-0.024689720077257723,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.10947545497206723,67.52968036529681,0.7677153561056727,Long,0.15627514168823203,0.15627514168823203,0.0075636440113264775,0.849245940358773,0.002,0.10947545497206723,0.7677153561056727,0.5354307122113453,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,97.16,96.4426529969114,-0.007383151534464671,-0.7173470030885909,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,97.16,-0.041878585621650234,-0.007383151534464671,0.02711228255272089,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.275192050586526,0.6944444444444444,0.09070500297450446,0.0703977884252911,0.029661376937740958,-0.015559334496913733,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,34880440000.0,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,6.0,16.529680365296812,20.0,16.0,58.52968036529681,58.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06899086817437113,58.52968036529681,0.28436860084830556,Short,0.1380918324659882,-0.1380918324659882,0.005383151534464671,0.5230270030885874,0.002,0.06899086817437113,0.28436860084830556,0.4312627983033889,0.5852968036529681,1.0,True,short_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,231.07229614257812,225.2222993083083,-0.025316738232696756,-5.849996834269831,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,231.07229614257812,-0.09441332805124804,-0.025316738232696756,0.043779851585854526,yahoo_latest,baseline_momentum_quantile,5.442730631870992,0.407840973246559,-0.05430015713418035,-0.1652012054443891,0.04377280372884018,-0.03116635525923886,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.13819317963710256,67.52968036529681,0.04052013656249853,Short,0.2334448060427395,-0.2334448060427395,0.023316738232696754,5.387852241984678,0.002,0.13819317963710256,0.04052013656249853,0.9189597268750029,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,259.235,249.48048672536376,-0.037628072114630595,-9.754513274636253,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,259.235,-0.08717258959157173,-0.037628072114630595,0.011916445362310533,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.39062147308323,0.1091703056768559,-0.2620633122511298,-0.16313360679321132,0.07271816152179622,-0.02234729726732975,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,106415967500.0,1255.0,0.044901065449010624,2026-02-11 17:30:14 UTC,True,True,True,True,True,True,True,True,18.0,16.529680365296812,20.0,16.0,70.52968036529681,70.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09908903495388227,70.52968036529681,0.008982009868385765,Short,0.3164025536154624,-0.3164025536154624,0.03562807211463059,9.236043274636263,0.002,0.09908903495388227,0.008982009868385765,0.9820359802632285,0.7052968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,336.32,345.1319093794566,0.02620096746984002,8.811909379456608,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,336.32,-0.013598568237885404,0.02620096746984002,0.06600050317756545,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.82517632711932,0.20576131687242796,0.3916498111987654,0.13541074584320212,-0.04955687417870447,-0.017951775511310466,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,164335569070.4,1255.0,0.044901065449010624,2026-02-11 17:30:27 UTC,True,True,True,True,True,True,True,True,24.0,16.529680365296812,20.0,16.0,76.52968036529681,76.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07959907141545086,76.52968036529681,0.9635653804543347,Long,0.36289599613703377,0.36289599613703377,0.024200967469840018,8.139269379456595,0.002,0.07959907141545086,0.9635653804543347,0.9271307609086694,0.7652968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.5999984741211,70.87957502198478,0.018384720918341202,1.2795765478636838,2026-02-16 12:30 -0500,2026-02-16 17:30 UTC,69.5999984741211,-0.015541669794356776,0.018384720918341202,0.05231111163103918,yahoo_latest,baseline_momentum_quantile,4.242764545416827,0.0,0.17746570386488014,0.09813817136609315,-0.03356106710921836,-0.015302664695787966,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:30:27 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06785278142539596,67.52968036529681,0.9087187395500594,Long,0.30426786530814537,0.30426786530814537,0.0163847209183412,1.1403765509154475,0.002,0.06785278142539596,0.9087187395500594,0.8174374791001189,0.6752968036529681,1.0,True,long_signal,model,True,,
