branch,horizon,p_up_long,p_up_short,trades,mean_ret_per_bar,total_return_proxy,win_rate
hourly,1,0.52,0.48,0,0.0,0.0,0.0
hourly,1,0.55,0.45,0,0.0,0.0,0.0
hourly,1,0.58,0.42,0,0.0,0.0,0.0
hourly,2,0.52,0.48,493,3.915000372354631e-05,0.3086586293564391,0.0319634703196347
hourly,2,0.55,0.45,137,-3.163892820012843e-05,-0.24944130992981256,0.007864028411973617
hourly,2,0.58,0.42,0,0.0,0.0,0.0
hourly,4,0.52,0.48,0,0.0,0.0,0.0
hourly,4,0.55,0.45,0,0.0,0.0,0.0
hourly,4,0.58,0.42,0,0.0,0.0,0.0
daily,1,0.52,0.48,290,0.00034593466691896363,0.11381250541633903,0.46808510638297873
daily,1,0.55,0.45,97,-0.0003653684055796381,-0.12020620543570093,0.14285714285714285
daily,1,0.58,0.42,0,0.0,0.0,0.0
daily,3,0.52,0.48,302,0.0017772047674392566,0.5847003684875154,0.5167173252279635
daily,3,0.55,0.45,159,0.00039844976398583016,0.13108997235133812,0.2674772036474164
daily,3,0.58,0.42,0,0.0,0.0,0.0
daily,7,0.52,0.48,308,0.003713323236063479,1.2216833446648845,0.547112462006079
daily,7,0.55,0.45,299,0.003737062843681049,1.229493675571065,0.5319148936170213
daily,7,0.58,0.42,285,0.0031125356046951508,1.0240242139447047,0.5015197568389058
