market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.020700791386322304,Short,0.3162694395978025,-0.3162694395978025,0.018700791386322302,2.3974881962909276,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.007967857947213108,Long,0.20388763604631452,0.20388763604631452,0.005967857947213108,1.6670315996847735,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.006913254062378638,Long,0.1566582380318233,0.1566582380318233,0.0049132540623786376,1.085092189664445,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.027470263171199827,Short,0.28021223664159706,-0.28021223664159706,0.025470263171199825,3.0192449963140273,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.009999983310828853,Long,0.16183124373911803,0.16183124373911803,0.007999983310828853,0.8991181194212524,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.004049479280122559,Short,0.07975039206768271,-0.07975039206768271,0.0020494792801225587,0.2005722897491942,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02616945805103732,Short,0.23496154546006778,-0.23496154546006778,0.024169458051037318,5.573477174087871,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.03961492168242142,Short,0.31659008358591034,-0.31659008358591034,0.03761492168242142,9.713677375268508,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.027156597575731967,Long,0.36432344523366406,0.36432344523366406,0.025156597575731965,8.47789916600955,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.01818892083392476,Long,0.3028589225923877,0.3028589225923877,0.016188920833924758,1.1262632174756788,long_signal,,,,,,low,False,True,nan,2,True
