market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.020134089504879937,Short,0.3127421675404689,-0.3127421675404689,0.018134089504879936,2.3278729811960783,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.0072300769722775104,Long,0.18792265641378744,0.18792265641378744,0.00523007697227751,1.4593483775745937,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Watch,Monitor/Reduce,,0.006533589836300369,Long,0.14886202129383438,0.14886202129383438,0.0045335898363003686,1.000381949880541,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.027975577509668947,Short,0.2811876144148003,-0.2811876144148003,0.025975577509668946,3.0755083771448035,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.01035709545422403,Long,0.16624737399617845,0.16624737399617845,0.00835709545422403,0.9400061247453334,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.004365145336747589,Short,0.08565784599813257,-0.08565784599813257,0.002365145336747589,0.23138216829401662,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0257362177841427,Short,0.23421961190658772,-0.23421961190658772,0.0237362177841427,5.479268426366875,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.04013562085202094,Short,0.31653522064612655,-0.31653522064612655,0.038135620852020935,9.83479526152768,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.027371347228502874,Long,0.36458259841857366,0.36458259841857366,0.025371347228502872,8.560038841424584,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.017275485764921328,Long,0.29579069968817323,0.29579069968817323,0.015275485764921328,1.0605769813201962,long_signal,,,,,,low,False,True,nan,2,True
