market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.01932167843540722,Short,0.30722692692762293,-0.30722692692762293,0.017321678435407217,2.227741074150036,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.00731134069505468,Long,0.1897196628300281,0.1897196628300281,0.00531134069505468,1.4818109405133053,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.008732922986936842,Long,0.19186479367345366,0.19186479367345366,0.006732922986936842,1.4930929645980635,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.026921433984991028,Short,0.29202517850911364,-0.29202517850911364,0.024921433984991026,2.95780039250866,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.009028302971758828,Long,0.14921978986391457,0.14921978986391457,0.007028302971758828,0.7881890131743474,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.009451716299886503,Short,0.1732255405405103,-0.1732255405405103,0.007451716299886503,0.7205809661990249,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02775698019395023,Short,0.23721216529988873,-0.23721216529988873,0.02575698019395023,5.916893521595873,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.04023322478317737,Short,0.336715325630145,-0.336715325630145,0.038233224783177366,9.854613687863965,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.025370461214261564,Long,0.3187812817390711,0.3187812817390711,0.023370461214261562,7.845931267380287,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.018319434835488257,Long,0.30380215754157835,0.30380215754157835,0.016319434835488256,1.1356694104380725,long_signal,,,,,,low,False,True,nan,2,True
