symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.61000061035156,126.12503953498083,-0.01932167843540722,-2.484961075370734,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,128.61000061035156,-0.05421634071169573,-0.01932167843540722,0.015572983840881294,yahoo_latest,baseline_momentum_quantile,4.8567845740237505,0.18187020924245836,-0.07274691103025654,-0.12103612511872697,0.03286204886140265,-0.015739408326950196,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:44:08 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.06978932455257703,67.52968036529681,0.08202020174714125,Short,0.30722692692762293,-0.30722692692762293,0.017321678435407217,2.227741074150036,0.002,0.06978932455257703,0.08202020174714125,0.8359595965057175,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,278.99,281.0297909405133,0.00731134069505468,2.039790940513285,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,278.99,-0.028526438490178434,0.00731134069505468,0.043149119880287794,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.041005452678515,0.02153316106804479,0.08509316091984043,0.0687991680233282,-0.009114324641965599,-0.016164805827931804,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4095891248600.0,1255.0,0.044901065449010624,2026-02-11 16:44:09 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07167555837046623,82.52968036529681,0.7138011527939989,Long,0.1897196628300281,0.1897196628300281,0.00531134069505468,1.4818109405133053,0.002,0.07167555837046623,0.7138011527939989,0.42760230558799783,0.8252968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.75999450683594,223.69660746044767,0.008732922986936842,1.9366129536117285,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,221.75999450683594,-0.022540974561735344,0.008732922986936842,0.04000682053560903,yahoo_latest,baseline_momentum_quantile,5.401595691230777,0.09256080662910017,-0.06256342240657986,0.004575286554183267,-0.0214176863498321,-0.014106244662761457,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:44:08 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06254779509734437,67.52968036529681,0.7486857848797361,Long,0.19186479367345366,0.19186479367345366,0.006732922986936842,1.4930929645980635,0.002,0.06254779509734437,0.7486857848797361,0.4973715697594723,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.685,115.48982960749134,-0.026921433984991028,-3.1951703925086576,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,118.685,-0.0751706461942798,-0.026921433984991028,0.021327778224297732,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.014499263297264,0.11778563015312131,-0.023030673884228525,-0.15262372287853054,0.04749216947749946,-0.021763043482203315,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73056522790.86,1255.0,0.044901065449010624,2026-02-11 16:44:09 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09649842441857753,67.52968036529681,0.03340160171025891,Short,0.29202517850911364,-0.29202517850911364,0.024921433984991026,2.95780039250866,0.002,0.09649842441857753,0.03340160171025891,0.9331967965794822,0.6752968036529681,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.1449966430664,113.15747564952689,0.009028302971758828,1.012479006460481,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,112.1449966430664,-0.04568685469515464,0.009028302971758828,0.0637434606386723,yahoo_latest,baseline_momentum_quantile,4.719792646890921,0.20022111206123364,-0.15674116842689456,-0.09778765977688775,-0.03646025698791222,-0.024679539849801025,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:44:09 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.10943031533382694,67.52968036529681,0.7555689675288042,Long,0.14921978986391457,0.14921978986391457,0.007028302971758828,0.7881890131743474,0.002,0.10943031533382694,0.7555689675288042,0.5111379350576084,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,96.7,95.78601903380098,-0.009451716299886503,-0.9139809661990199,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,96.7,-0.044373704273416026,-0.009451716299886503,0.02547027167364302,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.2704463489118,0.6993006993006994,0.08554103009157155,0.06532996060905716,0.03425547187916955,-0.015751733716526675,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,34715300000.0,1255.0,0.044901065449010624,2026-02-11 16:44:09 UTC,True,True,True,True,True,True,True,True,7.5,16.529680365296812,20.0,16.0,60.02968036529681,60.02968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06984397594705904,60.02968036529681,0.234788970684145,Short,0.1732255405405103,-0.1732255405405103,0.007451716299886503,0.7205809661990249,0.002,0.06984397594705904,0.234788970684145,0.53042205863171,0.6002968036529681,1.0,True,short_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,229.72000122070312,223.34366769666585,-0.02775698019395023,-6.376333524037278,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,229.72000122070312,-0.09754533565818638,-0.02775698019395023,0.042031375270285914,yahoo_latest,baseline_momentum_quantile,5.43686118130997,0.4113064412329377,-0.05983463753911966,-0.17008666419262586,0.04936889293236113,-0.03147837954185784,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:44:09 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1395767109284723,67.52968036529681,0.030189031130582467,Short,0.23721216529988873,-0.23721216529988873,0.02575698019395023,5.916893521595873,0.002,0.1395767109284723,0.030189031130582467,0.9396219377388351,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.75,247.37988631213602,-0.04023322478317737,-10.370113687863977,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,257.75,-0.09020433376970141,-0.04023322478317737,0.009737884203346675,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.384876609753828,0.10989010989010989,-0.26661550882989293,-0.16829608264687734,0.07843839373514072,-0.022539713457088894,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105806375000.0,1255.0,0.044901065449010624,2026-02-11 16:44:09 UTC,True,True,True,True,True,True,True,True,22.5,16.529680365296812,20.0,16.0,75.02968036529681,75.02968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09994221797304809,75.02968036529681,0.00650180058571187,Short,0.336715325630145,-0.336715325630145,0.038233224783177366,9.854613687863965,0.002,0.09994221797304809,0.00650180058571187,0.9869963988285763,0.7502968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,335.7200012207031,344.2373724905248,0.025370461214261564,8.517371269821695,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,335.7200012207031,-0.014121194384612339,0.025370461214261564,0.06486211681313547,yahoo_latest,baseline_momentum_quantile,5.816277482850702,0.0,0.3891670615481606,0.13338513522632778,-0.047684429730619815,-0.017812904680276437,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:44:23 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07898331119774782,67.52968036529681,0.9597401413242346,Long,0.3187812817390711,0.3187812817390711,0.023370461214261562,7.845931267380287,0.002,0.07898331119774782,0.9597401413242346,0.9194802826484691,0.6752968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.58999633789062,70.86484574100447,0.018319434835488257,1.2748494031138478,2026-02-16 11:44 -0500,2026-02-16 16:44 UTC,69.58999633789062,-0.015597025477651343,0.018319434835488257,0.05223589514862786,yahoo_latest,baseline_momentum_quantile,4.242620826232683,0.0,0.17729649161437777,0.09798035918461778,-0.03341253522958665,-0.015298185540430007,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:44:24 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0678329206262792,67.52968036529681,0.9080395510713145,Long,0.30380215754157835,0.30380215754157835,0.016319434835488256,1.1356694104380725,0.002,0.0678329206262792,0.9080395510713145,0.816079102142629,0.6752968036529681,1.0,True,long_signal,model,True,,
