task_id,tier,group_key,run_index,total_runs,seed,market,symbol,provider,status,error,auc,brier,coverage,signal_flip_rate,net_return,max_drawdown
core_market_cn_core_046,core_market,core_market::cn_core,46,50,807,cn_equity,cn_core,,success,,,0.2545040062573697,0.7347800492604645,,-0.0030912994569016,-0.0085501191987383
core_market_cn_core_047,core_market,core_market::cn_core,47,50,824,cn_equity,cn_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_cn_core_048,core_market,core_market::cn_core,48,50,841,cn_equity,cn_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_cn_core_049,core_market,core_market::cn_core,49,50,858,cn_equity,cn_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_cn_core_050,core_market,core_market::cn_core,50,50,875,cn_equity,cn_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_crypto_core_001,core_market,core_market::crypto_core,1,50,42,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_002,core_market,core_market::crypto_core,2,50,59,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_003,core_market,core_market::crypto_core,3,50,76,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_004,core_market,core_market::crypto_core,4,50,93,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_005,core_market,core_market::crypto_core,5,50,110,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_006,core_market,core_market::crypto_core,6,50,127,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_007,core_market,core_market::crypto_core,7,50,144,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_008,core_market,core_market::crypto_core,8,50,161,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_009,core_market,core_market::crypto_core,9,50,178,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_010,core_market,core_market::crypto_core,10,50,195,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_011,core_market,core_market::crypto_core,11,50,212,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_012,core_market,core_market::crypto_core,12,50,229,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_013,core_market,core_market::crypto_core,13,50,246,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_014,core_market,core_market::crypto_core,14,50,263,crypto,crypto_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_crypto_core_015,core_market,core_market::crypto_core,15,50,280,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_016,core_market,core_market::crypto_core,16,50,297,crypto,crypto_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_crypto_core_017,core_market,core_market::crypto_core,17,50,314,crypto,crypto_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_crypto_core_018,core_market,core_market::crypto_core,18,50,331,crypto,crypto_core,,success,,,,,,-0.0030912994569016,-0.0085501191987383
core_market_crypto_core_019,core_market,core_market::crypto_core,19,50,348,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_020,core_market,core_market::crypto_core,20,50,365,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_021,core_market,core_market::crypto_core,21,50,382,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_022,core_market,core_market::crypto_core,22,50,399,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_023,core_market,core_market::crypto_core,23,50,416,crypto,crypto_core,,failed,FileNotFoundError: [Errno 2] No such file or directory: 'experiments\\stability_training\\run_20260210_191558\\runs\\core_market_crypto_core_023\\logs\\src_models_generate_policy_signals.log',,,,,,
core_market_crypto_core_024,core_market,core_market::crypto_core,24,50,433,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_025,core_market,core_market::crypto_core,25,50,450,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_026,core_market,core_market::crypto_core,26,50,467,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_027,core_market,core_market::crypto_core,27,50,484,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_028,core_market,core_market::crypto_core,28,50,501,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_029,core_market,core_market::crypto_core,29,50,518,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_030,core_market,core_market::crypto_core,30,50,535,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_031,core_market,core_market::crypto_core,31,50,552,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_032,core_market,core_market::crypto_core,32,50,569,crypto,crypto_core,,success,,,0.2521685397279543,0.7397612003682958,,,
core_market_crypto_core_033,core_market,core_market::crypto_core,33,50,586,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_034,core_market,core_market::crypto_core,34,50,603,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_035,core_market,core_market::crypto_core,35,50,620,crypto,crypto_core,,success,,,,,0.2763419068387767,,
core_market_crypto_core_036,core_market,core_market::crypto_core,36,50,637,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_037,core_market,core_market::crypto_core,37,50,654,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_038,core_market,core_market::crypto_core,38,50,671,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_039,core_market,core_market::crypto_core,39,50,688,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_040,core_market,core_market::crypto_core,40,50,705,crypto,crypto_core,,success,,0.5155755174081618,,,,,
core_market_crypto_core_041,core_market,core_market::crypto_core,41,50,722,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_042,core_market,core_market::crypto_core,42,50,739,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_043,core_market,core_market::crypto_core,43,50,756,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_044,core_market,core_market::crypto_core,44,50,773,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_045,core_market,core_market::crypto_core,45,50,790,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_046,core_market,core_market::crypto_core,46,50,807,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_047,core_market,core_market::crypto_core,47,50,824,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_048,core_market,core_market::crypto_core,48,50,841,crypto,crypto_core,,success,,,,,0.277433272228838,,
core_market_crypto_core_049,core_market,core_market::crypto_core,49,50,858,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_050,core_market,core_market::crypto_core,50,50,875,crypto,crypto_core,,success,,,,,,,
core_market_us_core_001,core_market,core_market::us_core,1,50,42,us_equity,us_core,nan,success,,,,,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_002,core_market,core_market::us_core,2,50,59,us_equity,us_core,nan,success,,,0.2519983752764754,0.770113476279349,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_003,core_market,core_market::us_core,3,50,76,us_equity,us_core,nan,success,,,,,0.3073584527684883,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_004,core_market,core_market::us_core,4,50,93,us_equity,us_core,nan,success,,,,,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_005,core_market,core_market::us_core,5,50,110,us_equity,us_core,nan,success,,,0.24887118865835534,0.7534606967596531,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_006,core_market,core_market::us_core,6,50,127,us_equity,us_core,nan,success,,,,,0.11341775907725202,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_007,core_market,core_market::us_core,7,50,144,us_equity,us_core,nan,success,,,,,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_008,core_market,core_market::us_core,8,50,161,us_equity,us_core,nan,success,,,,,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_009,core_market,core_market::us_core,9,50,178,us_equity,us_core,nan,success,,,0.2614389213559401,0.6924463752377928,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_010,core_market,core_market::us_core,10,50,195,us_equity,us_core,nan,success,,,,,0.13452262413465338,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_011,core_market,core_market::us_core,11,50,212,us_equity,us_core,nan,success,,,,,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_012,core_market,core_market::us_core,12,50,229,us_equity,us_core,nan,success,,,,,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_013,core_market,core_market::us_core,13,50,246,us_equity,us_core,nan,success,,,0.24939701570033304,0.7446413462503806,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_014,core_market,core_market::us_core,14,50,263,us_equity,us_core,nan,success,,,,,0.2940119159273443,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_015,core_market,core_market::us_core,15,50,280,us_equity,us_core,nan,success,,,,,,-0.0060696087552827875,-0.01557325687544529
core_market_us_core_016,core_market,core_market::us_core,16,50,297,us_equity,us_core,nan,success,,,,,,-0.006076362551214288,-0.01569990970974865
core_market_us_core_017,core_market,core_market::us_core,17,50,314,us_equity,us_core,nan,success,,,0.26368223420737685,0.7420373155404164,,-0.006050737318468537,-0.015771296199426223
