total_return,annualized_return,max_drawdown,sharpe,win_rate,profit_factor,num_trades,branch,horizon
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,1
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,2
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,4
-0.0015291384230274874,-0.00030618266320958654,-0.0025103117858327195,-0.8160588708861608,0.003837719298245614,0.6271467170371128,28,daily,1
-0.0024035039467679153,-0.00048195566869801976,-0.01565127584202275,-0.2706711286251554,0.02854006586169045,0.9257183696486813,136,daily,3
0.3466861734401383,0.06158023815481539,-0.018773511551491207,12.509979188235093,0.16721672167216722,6.970118582841056,478,daily,7
