symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,129.0,126.918536532952,-0.016135375713550393,-2.081463467047996,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,129.0,-0.051067380530916445,-0.016135375713550393,0.01879662910381566,yahoo_latest,baseline_momentum_quantile,4.859812404361672,0.17938929704640508,-0.06912975685145273,-0.12831951340147252,0.0237626714405329,-0.015756251862999684,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1254.0,0.045662100456621,2026-02-11 01:07:22 UTC,True,True,True,True,True,True,True,True,15.0,16.301369863013697,20.0,16.0,67.30136986301369,67.30136986301369,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.0698640096347321,67.30136986301369,0.1174376416283025,Short,0.28010680295988616,-0.28010680295988616,0.014135375713550393,1.8234634670480008,0.002,0.0698640096347321,0.1174376416283025,0.765124716743395,0.6730136986301369,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,273.68,276.1456134797358,0.009009110931510467,2.4656134797357936,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,273.68,-0.025891607484907236,0.009009110931510467,0.04390982934792817,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.021789054462754,0.021949078138718173,0.07136424327784474,0.05160419856207965,-0.01558550363004918,-0.01574213997861726,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4017934395200.0,1254.0,0.045662100456621,2026-02-11 01:07:22 UTC,True,True,True,True,True,True,True,True,30.0,16.301369863013697,20.0,16.0,82.30136986301369,82.30136986301369,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0698014368328354,82.30136986301369,0.7551256368789623,Long,0.22852625587609365,0.22852625587609365,0.007009110931510467,1.9182534797357846,0.002,0.0698014368328354,0.7551256368789623,0.5102512737579246,0.8230136986301368,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,222.44000244140625,221.43012366687086,-0.004540005230405431,-1.0098787745353945,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,222.44000244140625,-0.03579408837534485,-0.004540005230405431,0.026714077914533986,yahoo_latest,baseline_momentum_quantile,5.404657413294935,0.08977822245288494,-0.08977822245288491,0.010907149738695665,0.01426925980877225,-0.014097307278910717,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1254.0,0.045662100456621,2026-02-11 01:07:23 UTC,True,True,True,True,True,True,True,True,15.0,16.301369863013697,20.0,16.0,67.30136986301369,67.30136986301369,2,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06250816628987883,67.30136986301369,0.36181373572542513,Short,0.10628119003574193,-0.10628119003574193,0.0025400052304054305,0.5649987696525686,0.002,0.06250816628987883,0.36181373572542513,0.27637252854914973,0.6730136986301369,1.0,True,short_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,120.32,118.82352230228237,-0.012437480865339245,-1.4964776977176228,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,120.32,-0.06146953496229524,-0.012437480865339245,0.03659457323161675,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.02818119886588,0.11627906976744186,-0.016350555959694146,-0.13132622578447928,0.014376385806194714,-0.02211614814984206,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,74062946641.92,1254.0,0.045662100456621,2026-02-11 01:07:22 UTC,True,True,True,True,True,True,True,True,12.0,16.301369863013697,20.0,16.0,64.30136986301369,64.30136986301369,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.098064108193912,64.30136986301369,0.1744106227342223,Short,0.19235702182244374,-0.19235702182244374,0.010437480865339245,1.255837697717618,0.002,0.098064108193912,0.1744106227342223,0.6511787545315554,0.6430136986301369,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.27999877929688,113.0065185122154,0.006470606882946317,0.7265197329185185,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,112.27999877929688,-0.048224784775396934,0.006470606882946317,0.06116599854128957,yahoo_latest,baseline_momentum_quantile,4.720995740621727,0.19925832404914415,-0.15876228551438254,-0.09916560230164828,-0.029902790649533495,-0.02467062429482538,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1254.0,0.045662100456621,2026-02-11 01:07:22 UTC,True,True,True,True,True,True,True,True,15.0,16.301369863013697,20.0,16.0,67.30136986301369,67.30136986301369,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1093907833166865,67.30136986301369,0.6918592458430921,Long,0.11166557919312589,0.11166557919312589,0.004470606882946317,0.5019597353599287,0.002,0.1093907833166865,0.6918592458430921,0.3837184916861842,0.6730136986301369,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,97.85,98.60155755454173,0.007680710828224191,0.7515575545417335,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,97.85,-0.029457713983772303,0.007680710828224191,0.044819135640220685,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.28226864029464,0.6896551724137931,0.08349021281542313,0.04944230712110387,-0.010638285297907668,-0.016751468408191292,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,35128150000.0,1254.0,0.045662100456621,2026-02-11 01:07:23 UTC,True,True,True,True,True,True,True,True,6.0,16.301369863013697,20.0,16.0,58.3013698630137,58.3013698630137,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07427684962399299,58.3013698630137,0.7231395947283135,Long,0.1375687767464949,0.1375687767464949,0.005680710828224191,0.555857554541737,0.002,0.07427684962399299,0.7231395947283135,0.4462791894566269,0.583013698630137,1.0,True,long_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,240.86000061035156,239.0298473828388,-0.007598410789982024,-1.830153227512767,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,240.86000061035156,-0.07484390817663596,-0.007598410789982024,0.05964708659667191,yahoo_latest,baseline_momentum_quantile,5.484215854366385,0.38275844432145234,-0.011694251466915495,-0.1427249148074452,0.0014510430486858183,-0.030331410951542914,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1254.0,0.045662100456621,2026-02-11 01:07:23 UTC,True,True,True,True,True,True,True,True,15.0,16.301369863013697,20.0,16.0,67.30136986301369,67.30136986301369,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.13449099477330786,67.30136986301369,0.2789247741034362,Short,0.1138430042452201,-0.1138430042452201,0.005598410789982024,1.348433226292069,0.002,0.13449099477330786,0.2789247741034362,0.4421504517931276,0.6730136986301369,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,264.67,259.16891575588005,-0.02078469129149496,-5.501084244119966,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,264.67,-0.07478982900616621,-0.02078469129149496,0.03322044642317628,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.411370253814912,0.10695187165775401,-0.22998367133779518,-0.19221724902167248,0.02669797169708621,-0.024359281872803323,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,108647035000.0,1254.0,0.045662100456621,2026-02-11 01:07:23 UTC,True,True,True,True,True,True,True,True,18.0,16.301369863013697,20.0,16.0,70.30136986301369,70.30136986301369,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1080102754293425,70.30136986301369,0.0692616772352756,Short,0.2637619162255837,-0.2637619162255837,0.01878469129149496,4.9717442441199715,0.002,0.1080102754293425,0.0692616772352756,0.8614766455294488,0.7030136986301369,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,325.16,332.58772781876536,0.022843301201763255,7.427727818765334,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,325.16,-0.014388265044443557,0.022843301201763255,0.06007486744797007,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.791430608309103,0.2127659574468085,0.35891008576118,0.1065133732757142,-0.044556505947687564,-0.01679348030828038,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,158882473950.2,1254.0,0.045662100456621,2026-02-11 01:07:36 UTC,True,True,True,True,True,True,True,True,24.0,16.301369863013697,20.0,16.0,76.30136986301369,76.30136986301369,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07446313249241363,76.30136986301369,0.9455977961087307,Long,0.3591094607549869,0.3591094607549869,0.020843301201763254,6.77740781876534,0.002,0.07446313249241363,0.9455977961087307,0.8911955922174615,0.7630136986301369,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,68.62000274658203,69.4924195264123,0.012713738631753735,0.8724167798302744,2026-02-13 20:07 -0500,2026-02-14 01:07 UTC,68.62000274658203,-0.021607818729238074,0.012713738631753735,0.04703529599274554,yahoo_latest,baseline_momentum_quantile,4.228584077456272,0.0,0.1581435062714267,0.10321546470892962,-0.018252016145922756,-0.015480906547949848,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1254.0,0.045662100456621,2026-02-11 01:07:36 UTC,True,True,True,True,True,True,True,True,15.0,16.301369863013697,20.0,16.0,67.30136986301369,67.30136986301369,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06864311472198362,67.30136986301369,0.8305059582407468,Long,0.24393586442852408,0.24393586442852408,0.010713738631753735,0.7351767743371033,0.002,0.06864311472198362,0.8305059582407468,0.6610119164814936,0.6730136986301369,1.0,True,long_signal,model,True,,
