market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.021774405878282832,Short,0.32226554996405393,-0.32226554996405393,0.01977440587828283,2.5288499379868883,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.008644163422350415,Long,0.21781569746799223,0.21781569746799223,0.006644163422350415,1.85964154444508,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.00895303539671577,Long,0.19586435837341495,0.19586435837341495,0.006953035396715769,1.5426699295189596,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02588097657703825,Short,0.2765472377208506,-0.2765472377208506,0.02388097657703825,2.841597402901781,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.009325704736323548,Long,0.15317157847472754,0.15317157847472754,0.007325704736323548,0.8220905944527392,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.007135667138347568,Short,0.13410617730205646,-0.13410617730205646,0.005135667138347568,0.49926388085445883,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.025636897094491573,Short,0.23404126325249824,-0.23404126325249824,0.02363689709449157,5.457641455620351,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.03738360852182876,Short,0.31633332826981986,-0.31633332826981986,0.03538360852182876,9.193723002226765,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.02632557573515104,Long,0.36310841209282224,0.36310841209282224,0.02432557573515104,8.176312516098967,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.01877644620209651,Long,0.30697750317562245,0.30697750317562245,0.016776446202096507,1.1686473038752236,long_signal,,,,,,low,False,True,nan,2,True
