symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.25,125.61573205694468,-0.020540100920509285,-2.6342679430553204,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,128.25,-0.05539629007659556,-0.020540100920509285,0.014316088235576986,yahoo_latest,baseline_momentum_quantile,4.853981484050879,0.18416028950543759,-0.07534244540857304,-0.12349649001984309,0.03556922754930969,-0.015722054837649158,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:14:19 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.06971237831217254,67.52968036529681,0.07125874609748523,Short,0.3152953402413913,-0.3152953402413913,0.018540100920509284,2.3777679430553156,0.002,0.06971237831217254,0.07125874609748523,0.8574825078050295,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,278.65,280.542494811906,0.0067916555245146615,1.8924948119060332,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,278.65,-0.02892199697651735,0.0067916555245146615,0.042505308025546674,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.03978602780895,0.02155636990730761,0.08384898184540601,0.0675736718101736,-0.007957263689367666,-0.016108817879074675,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4090899660999.9995,1255.0,0.044901065449010624,2026-02-11 18:14:19 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07142730500206403,82.52968036529681,0.700348291188705,Long,0.17806724641984722,0.17806724641984722,0.0047916555245146614,1.3351948119060102,0.002,0.07142730500206403,0.700348291188705,0.40069658237741,0.8252968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,220.7899932861328,222.28989162437261,0.006793325711532683,1.4998983382398023,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,220.7899932861328,-0.024667025705579257,0.006793325711532683,0.03825367712864462,yahoo_latest,baseline_momentum_quantile,5.397211993113866,0.09653003979598004,-0.06666386724388962,0.00018117003910678164,-0.016949899430868554,-0.014190345593335783,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:14:19 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06292070283422388,67.52968036529681,0.700392102654353,Long,0.15421129557152505,0.15421129557152505,0.004793325711532683,1.0583183516675487,0.002,0.06292070283422388,0.700392102654353,0.40078420530870607,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.195,114.80313786036496,-0.028697171112441633,-3.3918621396350375,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,118.195,-0.07710171949264295,-0.028697171112441633,0.019707377267759688,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.010362141557195,0.1183431952662722,-0.027080426153406667,-0.15613628351824282,0.05144052347895489,-0.021833108622899607,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,72754903410.42,1255.0,0.044901065449010624,2026-02-11 18:14:20 UTC,True,True,True,True,True,True,True,True,12.0,16.529680365296812,20.0,16.0,64.52968036529681,64.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09680909676040264,64.52968036529681,0.026931801012267387,Short,0.2824333654188754,-0.2824333654188754,0.02669717111244163,3.1554721396350383,0.002,0.09680909676040264,0.026931801012267387,0.9461363979754652,0.6452968036529682,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.6050033569336,113.82712823858564,0.010853202302016474,1.22212488165205,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,112.6050033569336,-0.04396408187498458,0.010853202302016474,0.06567048647901752,yahoo_latest,baseline_momentum_quantile,4.7238861495046605,0.19694050508746,-0.1532822114010537,-0.09408688179962865,-0.04071170547997838,-0.024725604512371695,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:14:20 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1096345683540021,67.52968036529681,0.795214742325983,Long,0.17218543441747167,0.17218543441747167,0.008853202302016474,0.9969148749381772,0.002,0.1096345683540021,0.795214742325983,0.590429484651966,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,97.9,97.47706428124695,-0.004320078843238484,-0.42293571875305247,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,97.9,-0.03845315661672555,-0.004320078843238484,0.02981299893024858,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.282778474538038,0.6896551724137931,0.0983385083831696,0.07788916994924522,0.022870278421476486,-0.01539589190686968,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,35146064100.0,1255.0,0.044901065449010624,2026-02-11 18:14:20 UTC,True,True,True,True,True,True,True,True,6.0,16.529680365296812,20.0,16.0,58.52968036529681,58.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06826615554697413,58.52968036529681,0.3681852896485376,Short,0.084818589223681,-0.084818589223681,0.002320078843238484,0.22713571875304758,0.002,0.06826615554697413,0.3681852896485376,0.26362942070292483,0.5852968036529681,1.0,True,short_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,230.60000610351562,224.5653289172207,-0.02616945805103732,-6.034677186294914,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,230.60000610351562,-0.09549636953181291,-0.02616945805103732,0.04315745342973827,yahoo_latest,baseline_momentum_quantile,5.440684634302936,0.4090512905998086,-0.05623307866213756,-0.16690745566075738,0.04572724217697366,-0.031270242973055584,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:14:20 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.13865382296155118,67.52968036529681,0.036573147986031285,Short,0.23496154546006778,-0.23496154546006778,0.024169458051037318,5.573477174087871,0.002,0.13865382296155118,0.036573147986031285,0.9268537040279374,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.345,246.8279560275602,-0.040867489061143014,-10.517043972439836,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,257.345,-0.09096784473602193,-0.040867489061143014,0.009232866613735909,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.383304083973307,0.11001100110011001,-0.26772505736372,-0.16955438013364987,0.07983263828404163,-0.02259801080889636,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105640122500.00002,1255.0,0.044901065449010624,2026-02-11 18:14:20 UTC,True,True,True,True,True,True,True,True,18.0,16.529680365296812,20.0,16.0,70.52968036529681,70.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.10020071134975783,70.52968036529681,0.00600920113627007,Short,0.31639010269562967,-0.31639010269562967,0.03886748906114301,10.002353972439849,0.002,0.10020071134975783,0.00600920113627007,0.9879815977274599,0.7052968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,335.886,344.4845106443613,0.025599491030770194,8.598510644361284,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,335.886,-0.013975318699881188,0.025599491030770194,0.06517430076142158,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.823883567507824,0.2061855670103093,0.3898518665608879,0.13394384975637763,-0.04820089716574327,-0.017850411758687342,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,164123259945.8725,1255.0,0.044901065449010624,2026-02-11 18:14:34 UTC,True,True,True,True,True,True,True,True,24.0,16.529680365296812,20.0,16.0,76.52968036529681,76.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07914961946130278,76.52968036529681,0.9608318829564824,Long,0.3617540188905457,0.3617540188905457,0.023599491030770192,7.9267386443612775,0.002,0.07914961946130278,0.9608318829564824,0.9216637659129647,0.7652968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.15499877929688,70.22571258049234,0.015482811367151905,1.0707138011954669,2026-02-16 13:14 -0500,2026-02-16 18:14 UTC,69.15499877929688,-0.01814194806142614,0.015482811367151905,0.04910757079572995,yahoo_latest,baseline_momentum_quantile,4.236350344424974,0.0,0.16993737210664484,0.09111703398324633,-0.026952814673454117,-0.015166612427754644,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:14:34 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06724951885715609,67.52968036529681,0.8738405590459981,Long,0.2794179759151728,0.2794179759151728,0.013482811367151905,0.93240380363688,0.002,0.06724951885715609,0.8738405590459981,0.7476811180919962,0.6752968036529681,1.0,True,long_signal,model,True,,
