market,symbol,strategy,total_return,cagr,max_drawdown,sharpe,sortino,volatility,win_rate,avg_win_loss_ratio,profit_factor,expectancy,exposure,trades_count,turnover_avg
us_equity,ABT,lux_machine_supertrend,-0.07705104210626185,-0.24474959622474163,-0.13819090191173417,-1.5078664731652016,-2.766810284893033,0.2050254605316522,0.4666666666666667,0.8957983059467047,0.8244453516665636,-0.0013682285904609065,1.0,3.25,0.09166666666666666
us_equity,ABT,ma_crossover,-0.0321800482326704,-0.09484573787378539,-0.08243508894321769,-1.1456373535683553,-1.475838425625388,0.14309768918197108,0.45967741935483875,0.9574000351122985,0.8947930139021963,-0.0011564085603233915,0.5166666666666667,2.25,0.058333333333333334
us_equity,ABT,naive_prev_bar,-0.06651387873767092,-0.16685279860426278,-0.13630477652237682,-1.512621722372959,-2.4665831255554607,0.2127969272059151,0.4661016949152542,0.9291248164188708,0.8469374423096611,-0.001197874684580912,0.9833333333333333,28.75,0.9416666666666667
us_equity,ABT,policy,-0.0061178379607591815,-0.025325414254952078,-0.007912082559146688,-1.7806653474280314,-1.8974757610128716,0.013485404375262751,0.4546296296296296,0.860195485465198,0.7334892422183728,-0.0001689942750348843,0.4666666666666667,36.75,0.030774087969364136
us_equity,ACGL,buy_hold,0.04942911490981711,0.238128991563144,-0.07283801021486738,0.966636751729981,1.5550103563992963,0.22401794262235813,0.5458333333333334,0.9689509087564553,1.1788875957390763,0.0008365727107152213,1.0,1.0,0.016666666666666666
us_equity,ACGL,lux_machine_supertrend,-0.07786784601144092,-0.27552810165255304,-0.12546954719713738,-1.4493820734306129,-2.288265953683097,0.22341937259199152,0.4625,0.933157305341457,0.8036801823047746,-0.001323316302727542,1.0,3.0,0.08333333333333333
us_equity,ACGL,ma_crossover,-0.04086462429449142,-0.14046721733490936,-0.0841884794927159,-0.7846445815327902,-0.9516388559312362,0.15714971436188466,0.49193548387096775,0.8783827597350589,0.8645689374596426,-0.0014501757533575187,0.5166666666666667,2.25,0.058333333333333334
us_equity,ACGL,naive_prev_bar,-0.13618266289928715,-0.4217681349466091,-0.1763552473021786,-2.8396747615389573,-4.313859160074765,0.21891139090707676,0.44849503214494446,0.7856500740701016,0.6707556900794369,-0.0025431449801282973,0.975,29.75,0.9583333333333334
us_equity,ACGL,policy,-0.005887930879052039,-0.024186049134058862,-0.011365837801640355,-1.7137431755572627,-1.3526446750608547,0.020607540503170204,0.45512991966081207,0.7546066075770322,0.6940888313063867,-0.0002151358651800599,0.35416666666666663,28.5,0.030924301725443547
us_equity,ACN,buy_hold,-0.016810919213394032,-0.04353893491142807,-0.11886070512553357,-0.2787935651032811,-0.4573448059422412,0.25051505543733577,0.5166666666666667,0.8974755692025365,0.9718278425891619,-0.00018762668879775428,1.0,1.0,0.016666666666666666
us_equity,ACN,lux_machine_supertrend,0.00976760840469229,0.2607114919434719,-0.13535951535519244,0.5221807245295179,1.1942457586384756,0.25007860918027414,0.5166666666666667,1.0124669911460438,1.2371474282869397,6.233133802805834e-05,1.0,3.25,0.09166666666666667
us_equity,ACN,ma_crossover,-0.044228196351423055,-0.15677691936556717,-0.09312435537191782,-0.9312380886044249,-1.040935275354767,0.17781803931579487,0.49193548387096775,0.8433029055851007,0.8402698762472645,-0.0013833753514061152,0.5166666666666667,2.5,0.06666666666666667
us_equity,ACN,naive_prev_bar,-0.1267400842570808,-0.4132745867098853,-0.1747889277394133,-2.244227393968676,-3.4086277164382857,0.24463783093142458,0.44476914085330216,0.8972643573868527,0.7158613379792118,-0.002217165517255741,0.975,31.25,1.0083333333333333
us_equity,ACN,policy,-0.0013154066495362216,-0.0046717403151946,-0.009558061166810627,-0.8774560237299975,-0.6670568688926799,0.019999962194423716,0.5164565826330532,0.8368488769348088,1.0509059201654605,-1.695317639113786e-06,0.625,47.25,0.04113566693981907
us_equity,ADBE,buy_hold,-0.07455675319662522,-0.22108448140474654,-0.1696658944031574,-0.811259452571994,-1.3036036346644229,0.34230315423426627,0.5041666666666667,0.8679567224066651,0.8924827211552768,-0.0011438226085229261,1.0,1.0,0.016666666666666666
us_equity,ADBE,lux_machine_supertrend,0.025091788094873113,0.27138025424933865,-0.14437974373473336,0.26575044209098464,0.5909376746802805,0.32646569528530434,0.4916666666666667,1.0867345346131747,1.089811876508306,0.0004370979099059219,1.0,2.25,0.058333333333333334
us_equity,ADBE,ma_crossover,-0.05774789837004027,-0.15745362655815467,-0.1358783989460189,-1.0331464282526701,-1.4040182376541468,0.2244086539904341,0.41935483870967744,1.1490463364982426,0.8909190316695585,-0.0019181216798727558,0.5166666666666667,1.75,0.041666666666666664
us_equity,ADBE,naive_prev_bar,-0.08089103576157256,-0.05280475821449093,-0.21480627719261053,-1.4073887780453471,-1.9914559876236493,0.3246524664513144,0.4915254237288136,0.8447326998953426,0.9253787935435482,-0.0016967813121676477,0.9833333333333333,28.75,0.9416666666666667
us_equity,ADBE,policy,-0.011341505803958651,-0.04319475591905203,-0.024543633586751407,-2.2876846793707406,-1.7098054581359552,0.03054938387894917,0.42652871277029786,0.8722641431005257,0.8159354775734293,-0.0003277601737961356,0.6708333333333334,49.5,0.04197237660928272
