market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02059084446015813,Short,0.3156051546906882,-0.3156051546906882,0.01859084446015813,2.3839969506953285,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.007685041495066658,Long,0.1978613013908772,0.1978613013908772,0.005685041495066658,1.5883437433066734,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.008332808951099446,Long,0.18444650603701862,0.18444650603701862,0.006332808951099446,1.403097135744634,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02617007147608086,Short,0.2772846952295384,-0.2772846952295384,0.024170071476080857,2.873821498506014,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.009662806498540677,Long,0.1575532345442928,0.1575532345442928,0.007662806498540677,0.8605714861571137,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0075856612265757795,Short,0.1413071265783443,-0.1413071265783443,0.005585661226575779,0.5424514900189068,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.028703243034287396,Short,0.2382361981860771,-0.2382361981860771,0.026703243034287394,6.120249982823893,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0376851159522642,Short,0.31641718928390944,-0.31641718928390944,0.0356851159522642,9.254399545480435,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.02420160184200215,Long,0.3583002292033461,0.3583002292033461,0.02220160184200215,7.43476141684047,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.019886771985357488,Long,0.31389517115017124,0.31389517115017124,0.017886771985357486,1.2490333204891708,long_signal,,,,,,low,False,True,nan,2,True
