symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h,news_score_30m_news,news_count_30m_news,news_score_120m_news,news_count_120m_news,news_score_1440m_news,news_count_1440m_news,news_burst_zscore_news,news_pos_neg_ratio_news,news_conflict_score_news,news_risk_level_news,news_event_risk_news,news_gate_pass_news,news_reason_codes_news,timestamp_utc_news,news_latest_headlines_news,news_latest_providers_news,news_last_available_at_utc_news
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.6199951171875,126.1391935382915,-0.0192878376074864,-2.4808015788960063,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,128.6199951171875,-0.0541843107589268,-0.0192878376074864,0.0156086355439539,yahoo_latest,baseline_momentum_quantile,4.856862282743627,0.1818066309534637,-0.072674852579962,-0.1209678193072476,0.0327868908890981,-0.0157402251310567,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.0697929463028808,67.52968036529681,0.0823392621106796,Short,0.30698514757238216,-0.30698514757238216,0.017287837607486402,2.2235615886616316,0.002,0.0697929463028807,0.0823392621106796,0.8353214757786408,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,,2026-02-08 01:00:00+00:00,,,
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,279.045,281.04664833989403,0.0071732098403269,2.001648339894018,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,279.045,-0.0286307536421566,0.0071732098403269,0.0429771733228106,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.041202572931468,0.0215285252960172,0.0847625033884682,0.0684734757167511,-0.0088068199377837,-0.0161495530895839,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4096698711300.0,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0716079269649673,82.52968036529681,0.7102608435292586,Long,0.18665955705191123,0.18665955705191123,0.0051732098403269,1.44355833989402,0.002,0.0716079269649672,0.7102608435292586,0.4205216870585171,0.8252968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.75999450683597,223.69660746044767,0.0087329229869368,1.9366129536117285,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,221.75999450683597,-0.0225409745617353,0.0087329229869368,0.040006820535609,yahoo_latest,baseline_momentum_quantile,5.401595691230777,0.0925608066291001,-0.0625634224065798,0.0045752865541832,-0.0214176863498321,-0.0141062446627614,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0625477950973443,67.52968036529681,0.7486857848797361,Long,0.19186479367345377,0.19186479367345377,0.0067329229869368,1.4930929645980544,0.002,0.0625477950973443,0.7486857848797361,0.4973715697594723,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.685,115.45897249831305,-0.0271814256366598,-3.2260275016869717,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,118.685,-0.0754483488607933,-0.0271814256366598,0.0210854975874737,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.014499263297264,0.1177856301531213,-0.0236233037093779,-0.1531377415293953,0.0480699609536149,-0.0217710321221941,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73056522790.86,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,7.5,16.529680365296812,20.0,16.0,60.02968036529681,60.02968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0965338464482671,60.02968036529681,0.0323681053835686,Short,0.2601159477466287,-0.2601159477466287,0.0251814256366598,2.9886575016869688,0.002,0.096533846448267,0.0323681053835686,0.9352637892328628,0.6002968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.01000213623048,112.9613234089812,0.0084931814535071,0.9513212727507324,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,112.01000213623048,-0.0462055688738921,0.0084931814535071,0.0631919317809065,yahoo_latest,baseline_momentum_quantile,4.718588172095432,0.2011838456631501,-0.1577562409982155,-0.098873697616965,-0.0352126182573813,-0.0246721392389532,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1093975006547986,67.52968036529681,0.7430052934823483,Long,0.14190835872296242,0.14190835872296242,0.006493181453507101,0.7273012684782625,0.002,0.1093975006547986,0.7430052934823483,0.4860105869646967,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,96.625,95.67916773759684,-0.0097886909433705,-0.9458322624031724,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,96.625,-0.0447937067568202,-0.0097886909433705,0.0252163248700791,yahoo_latest,baseline_momentum_quantile,4.570837506907586,0.0525103273255531,0.0846991245381296,0.0645037300150748,0.0350044676876122,-0.0157891838303767,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0700100316268994,67.52968036529681,0.2273059323206586,Short,0.20014933188962547,-0.20014933188962547,0.007788690943370501,0.7525822624031746,0.002,0.0700100316268993,0.2273059323206586,0.5453881353586828,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,230.3999938964844,224.28738294191945,-0.0265304301931155,-6.1126109545649285,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,230.3999938964844,-0.0959585486830321,-0.0265304301931155,0.0428976882968011,yahoo_latest,baseline_momentum_quantile,5.439816902330783,0.4095638532731866,-0.057051660187999,-0.1676300431457714,0.0465549359989604,-0.0313158928902207,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1388562369798332,67.52968036529681,0.0350160894372795,Short,0.2355362195972943,-0.2355362195972943,0.0245304301931155,5.651810966771948,0.002,0.13885623697983318,0.0350160894372795,0.929967821125441,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.945,247.5775414832653,-0.0401925159112782,-10.367458516734672,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,257.945,-0.0901556664021024,-0.0401925159112782,0.0097706345795459,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.38563287075808,0.1097694840834248,-0.2665443115689384,-0.1682153404965406,0.0783489281642745,-0.0225361237386243,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105886422500.0,1255.0,0.0449010654490106,2026-02-11 16:40:32 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0999263009816484,67.52968036529681,0.0065347532740713,Short,0.30306319689863875,-0.30306319689863875,0.038192515911278195,9.851568516734654,0.002,0.0999263009816483,0.0065347532740713,0.9869304934518573,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,335.33,343.65653152320715,0.0248308577318079,8.326531523207166,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,335.33,-0.014470225588086,0.0248308577318079,0.0641319410517019,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.82222836101505,0.2061855670103093,0.3875532300780049,0.1320684522659669,-0.0464673075065964,-0.0177269461204568,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,163851826761.35,1255.0,0.0449010654490106,2026-02-11 16:40:45 UTC,True,True,True,True,True,True,True,True,22.5,16.529680365296812,20.0,16.0,75.02968036529681,75.02968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.078602166639788,75.02968036529681,0.9570515713546598,Long,0.35294333561704894,0.35294333561704894,0.022830857731807902,7.655871523207144,0.002,0.0786021666397879,0.9570515713546598,0.9141031427093196,0.7502968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.54000091552734,70.79124429428185,0.0179931458481634,1.2512433787545092,2026-02-16 11:40 -0500,2026-02-16 16:40 UTC,69.54000091552734,-0.0158758296954454,0.0179931458481634,0.0518621213917723,yahoo_latest,baseline_momentum_quantile,4.241902139745194,0.0,0.176450688504125,0.0971915390280899,-0.0326701024246838,-0.015276767302562,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:40:45 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0677379510872177,67.52968036529681,0.9045766063438628,Long,0.3014132148990648,0.3014132148990648,0.0159931458481634,1.1121633769234451,0.002,0.0677379510872177,0.9045766063438628,0.8091532126877257,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
