market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.019287837607486424,Short,0.30698514757238193,-0.30698514757238193,0.017287837607486423,2.2235615886616342,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.007173209840326988,Long,0.18665955705191103,0.18665955705191103,0.005173209840326988,1.4435583398940446,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.008732922986936842,Long,0.19186479367345366,0.19186479367345366,0.006732922986936842,1.4930929645980635,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.027181425636659817,Short,0.26011594774662855,-0.26011594774662855,0.025181425636659815,2.98865750168697,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.008493181453507193,Long,0.14190835872296242,0.14190835872296242,0.0064931814535071925,0.7273012684782727,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.009788690943370537,Short,0.20014933188962533,-0.20014933188962533,0.007788690943370537,0.7525822624031782,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.026530430193115517,Short,0.23553621959729423,-0.23553621959729423,0.024530430193115516,5.651810966771951,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.04019251591127826,Short,0.30306319689863853,-0.30306319689863853,0.03819251591127826,9.85156851673467,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.02483085773180793,Long,0.3529433356170488,0.3529433356170488,0.02283085773180793,7.655871523207153,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.017993145848163472,Long,0.30141321489906453,0.30141321489906453,0.01599314584816347,1.11216337692345,long_signal,,,,,,low,False,True,nan,2,True
