total_return,annualized_return,max_drawdown,sharpe,win_rate,profit_factor,num_trades,branch,horizon
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,1
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,2
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,4
-0.0007442740895046152,-0.0001489807804411214,-0.0009196546549163909,-1.015659196481724,0.0005482456140350877,0.3416472773372719,6,daily,1
0.0012728021951164958,0.0002548499205419219,-0.0007895360369349902,0.8521956727822703,0.0038419319429198683,1.7260253344566374,16,daily,3
0.08317711051118382,0.016170577505708605,-0.030621423458581987,3.965929192101804,0.0671067106710671,2.2367539622675,228,daily,7
